id,block,question,alt,nchset,species,asc_walleye,asc_yellowperch,asc_trout,asc_nobuy,choice,selection,price,origin,source,form,northcentral
419,3,4,2,4,Yellow Perch,0,1,0,0,0,Trout,13,1,1,0,1
419,3,4,3,4,Trout,0,0,1,0,1,Trout,12,0,0,0,1
419,3,4,4,4,No Buy,0,0,0,1,0,Trout,0,0,0,0,1
419,3,5,1,4,Walleye,1,0,0,0,0,Trout,15,0,1,0,1
419,3,5,2,4,Yellow Perch,0,1,0,0,0,Trout,12,1,1,0,1
419,3,5,3,4,Trout,0,0,1,0,1,Trout,9,1,0,1,1
419,3,5,4,4,No Buy,0,0,0,1,0,Trout,0,0,0,0,1
419,3,6,1,4,Walleye,1,0,0,0,1,Walleye,10,0,0,1,1
419,3,6,2,4,Yellow Perch,0,1,0,0,0,Walleye,10,1,1,0,1
419,3,6,3,4,Trout,0,0,1,0,0,Walleye,15,1,1,1,1
419,3,6,4,4,No Buy,0,0,0,1,0,Walleye,0,0,0,0,1
420,1,1,1,4,Walleye,1,0,0,0,0,Yellow Perch,16,0,1,1,0
420,1,1,2,4,Yellow Perch,0,1,0,0,1,Yellow Perch,16,0,0,0,0
420,1,1,3,4,Trout,0,0,1,0,0,Yellow Perch,10,1,1,0,0
420,1,1,4,4,No Buy,0,0,0,1,0,Yellow Perch,0,0,0,0,0
420,1,2,1,4,Walleye,1,0,0,0,0,Yellow Perch,13,1,1,1,0
420,1,2,2,4,Yellow Perch,0,1,0,0,1,Yellow Perch,11,1,0,1,0
420,1,2,3,4,Trout,0,0,1,0,0,Yellow Perch,15,1,0,0,0
420,1,2,4,4,No Buy,0,0,0,1,0,Yellow Perch,0,0,0,0,0
420,1,3,1,4,Walleye,1,0,0,0,0,No Buy,10,1,1,1,0
420,1,3,2,4,Yellow Perch,0,1,0,0,0,No Buy,15,1,1,1,0
420,1,3,3,4,Trout,0,0,1,0,0,No Buy,9,0,1,1,0
420,1,3,4,4,No Buy,0,0,0,1,1,No Buy,0,0,0,0,0
420,1,4,1,4,Walleye,1,0,0,0,0,Yellow Perch,11,0,0,0,0
420,1,4,2,4,Yellow Perch,0,1,0,0,1,Yellow Perch,16,0,1,1,0
420,1,4,3,4,Trout,0,0,1,0,0,Yellow Perch,15,0,1,0,0
420,1,4,4,4,No Buy,0,0,0,1,0,Yellow Perch,0,0,0,0,0
420,1,5,1,4,Walleye,1,0,0,0,0,Yellow Perch,14,1,1,0,0
420,1,5,2,4,Yellow Perch,0,1,0,0,1,Yellow Perch,10,0,0,0,0
420,1,5,3,4,Trout,0,0,1,0,0,Yellow Perch,16,0,1,1,0
420,1,5,4,4,No Buy,0,0,0,1,0,Yellow Perch,0,0,0,0,0
420,1,6,1,4,Walleye,1,0,0,0,0,Yellow Perch,9,0,0,0,0
420,1,6,2,4,Yellow Perch,0,1,0,0,1,Yellow Perch,9,0,0,0,0
420,1,6,3,4,Trout,0,0,1,0,0,Yellow Perch,9,0,0,0,0
420,1,6,4,4,No Buy,0,0,0,1,0,Yellow Perch,0,0,0,0,0
421,3,1,1,4,Walleye,1,0,0,0,1,Walleye,12,1,0,0,0
421,3,1,2,4,Yellow Perch,0,1,0,0,0,Walleye,11,0,0,1,0
421,3,1,3,4,Trout,0,0,1,0,0,Walleye,14,1,0,1,0
421,3,1,4,4,No Buy,0,0,0,1,0,Walleye,0,0,0,0,0
421,3,2,1,4,Walleye,1,0,0,0,0,Yellow Perch,15,0,0,1,0
421,3,2,2,4,Yellow Perch,0,1,0,0,1,Yellow Perch,13,1,0,1,0
421,3,2,3,4,Trout,0,0,1,0,0,Yellow Perch,14,0,1,1,0
421,3,2,4,4,No Buy,0,0,0,1,0,Yellow Perch,0,0,0,0,0
421,3,3,1,4,Walleye,1,0,0,0,1,Walleye,13,1,0,1,0
421,3,3,2,4,Yellow Perch,0,1,0,0,0,Walleye,14,0,1,1,0
421,3,3,3,4,Trout,0,0,1,0,0,Walleye,12,1,0,0,0
421,3,3,4,4,No Buy,0,0,0,1,0,Walleye,0,0,0,0,0
421,3,4,1,4,Walleye,1,0,0,0,0,Yellow Perch,12,1,1,0,0
421,3,4,2,4,Yellow Perch,0,1,0,0,1,Yellow Perch,13,1,1,0,0
421,3,4,3,4,Trout,0,0,1,0,0,Yellow Perch,12,0,0,0,0
421,3,4,4,4,No Buy,0,0,0,1,0,Yellow Perch,0,0,0,0,0
421,3,5,1,4,Walleye,1,0,0,0,0,Yellow Perch,15,0,1,0,0
421,3,5,2,4,Yellow Perch,0,1,0,0,1,Yellow Perch,12,1,1,0,0
421,3,5,3,4,Trout,0,0,1,0,0,Yellow Perch,9,1,0,1,0
421,3,5,4,4,No Buy,0,0,0,1,0,Yellow Perch,0,0,0,0,0
421,3,6,1,4,Walleye,1,0,0,0,1,Walleye,10,0,0,1,0
421,3,6,2,4,Yellow Perch,0,1,0,0,0,Walleye,10,1,1,0,0
421,3,6,3,4,Trout,0,0,1,0,0,Walleye,15,1,1,1,0
421,3,6,4,4,No Buy,0,0,0,1,0,Walleye,0,0,0,0,0
422,4,1,1,4,Walleye,1,0,0,0,1,Walleye,14,0,0,1,1
422,4,1,2,4,Yellow Perch,0,1,0,0,0,Walleye,15,0,0,0,1
422,4,1,3,4,Trout,0,0,1,0,0,Walleye,11,0,0,1,1
422,4,1,4,4,No Buy,0,0,0,1,0,Walleye,0,0,0,0,1
422,4,2,1,4,Walleye,1,0,0,0,1,Walleye,10,0,1,1,1
422,4,2,2,4,Yellow Perch,0,1,0,0,0,Walleye,12,0,1,1,1
422,4,2,3,4,Trout,0,0,1,0,0,Walleye,14,0,0,0,1
422,4,2,4,4,No Buy,0,0,0,1,0,Walleye,0,0,0,0,1
422,4,3,1,4,Walleye,1,0,0,0,1,Walleye,16,1,0,0,1
422,4,3,2,4,Yellow Perch,0,1,0,0,0,Walleye,12,1,0,1,1
422,4,3,3,4,Trout,0,0,1,0,0,Walleye,11,0,1,0,1
422,4,3,4,4,No Buy,0,0,0,1,0,Walleye,0,0,0,0,1
422,4,4,1,4,Walleye,1,0,0,0,0,Yellow Perch,15,1,1,1,1
422,4,4,2,4,Yellow Perch,0,1,0,0,1,Yellow Perch,9,0,1,0,1
422,4,4,3,4,Trout,0,0,1,0,0,Yellow Perch,13,0,1,0,1
422,4,4,4,4,No Buy,0,0,0,1,0,Yellow Perch,0,0,0,0,1
422,4,5,1,4,Walleye,1,0,0,0,0,Trout,9,1,1,0,1
422,4,5,2,4,Yellow Perch,0,1,0,0,0,Trout,14,0,0,1,1
422,4,5,3,4,Trout,0,0,1,0,1,Trout,9,1,1,1,1
422,4,5,4,4,No Buy,0,0,0,1,0,Trout,0,0,0,0,1
422,4,6,1,4,Walleye,1,0,0,0,0,Yellow Perch,9,0,1,0,1
422,4,6,2,4,Yellow Perch,0,1,0,0,1,Yellow Perch,15,1,0,0,1
422,4,6,3,4,Trout,0,0,1,0,0,Yellow Perch,16,1,1,0,1
422,4,6,4,4,No Buy,0,0,0,1,0,Yellow Perch,0,0,0,0,1
423,4,1,1,4,Walleye,1,0,0,0,0,Trout,14,0,0,1,0
423,4,1,2,4,Yellow Perch,0,1,0,0,0,Trout,15,0,0,0,0
423,4,1,3,4,Trout,0,0,1,0,1,Trout,11,0,0,1,0
423,4,1,4,4,No Buy,0,0,0,1,0,Trout,0,0,0,0,0
423,4,2,1,4,Walleye,1,0,0,0,1,Walleye,10,0,1,1,0
423,4,2,2,4,Yellow Perch,0,1,0,0,0,Walleye,12,0,1,1,0
423,4,2,3,4,Trout,0,0,1,0,0,Walleye,14,0,0,0,0
423,4,2,4,4,No Buy,0,0,0,1,0,Walleye,0,0,0,0,0
423,4,3,1,4,Walleye,1,0,0,0,0,Trout,16,1,0,0,0
423,4,3,2,4,Yellow Perch,0,1,0,0,0,Trout,12,1,0,1,0
423,4,3,3,4,Trout,0,0,1,0,1,Trout,11,0,1,0,0
423,4,3,4,4,No Buy,0,0,0,1,0,Trout,0,0,0,0,0
423,4,4,1,4,Walleye,1,0,0,0,0,Yellow Perch,15,1,1,1,0
423,4,4,2,4,Yellow Perch,0,1,0,0,1,Yellow Perch,9,0,1,0,0
423,4,4,3,4,Trout,0,0,1,0,0,Yellow Perch,13,0,1,0,0
423,4,4,4,4,No Buy,0,0,0,1,0,Yellow Perch,0,0,0,0,0
423,4,5,1,4,Walleye,1,0,0,0,0,Trout,9,1,1,0,0
423,4,5,2,4,Yellow Perch,0,1,0,0,0,Trout,14,0,0,1,0
423,4,5,3,4,Trout,0,0,1,0,1,Trout,9,1,1,1,0
423,4,5,4,4,No Buy,0,0,0,1,0,Trout,0,0,0,0,0
423,4,6,1,4,Walleye,1,0,0,0,1,Walleye,9,0,1,0,0
423,4,6,2,4,Yellow Perch,0,1,0,0,0,Walleye,15,1,0,0,0
423,4,6,3,4,Trout,0,0,1,0,0,Walleye,16,1,1,0,0
423,4,6,4,4,No Buy,0,0,0,1,0,Walleye,0,0,0,0,0
424,3,1,1,4,Walleye,1,0,0,0,0,Yellow Perch,12,1,0,0,1
424,3,1,2,4,Yellow Perch,0,1,0,0,1,Yellow Perch,11,0,0,1,1
424,3,1,3,4,Trout,0,0,1,0,0,Yellow Perch,14,1,0,1,1
424,3,1,4,4,No Buy,0,0,0,1,0,Yellow Perch,0,0,0,0,1
424,3,2,1,4,Walleye,1,0,0,0,0,Trout,15,0,0,1,1
424,3,2,2,4,Yellow Perch,0,1,0,0,0,Trout,13,1,0,1,1
424,3,2,3,4,Trout,0,0,1,0,1,Trout,14,0,1,1,1
424,3,2,4,4,No Buy,0,0,0,1,0,Trout,0,0,0,0,1
424,3,3,1,4,Walleye,1,0,0,0,1,Walleye,13,1,0,1,1
424,3,3,2,4,Yellow Perch,0,1,0,0,0,Walleye,14,0,1,1,1
424,3,3,3,4,Trout,0,0,1,0,0,Walleye,12,1,0,0,1
424,3,3,4,4,No Buy,0,0,0,1,0,Walleye,0,0,0,0,1
424,3,4,1,4,Walleye,1,0,0,0,0,Trout,12,1,1,0,1
424,3,4,2,4,Yellow Perch,0,1,0,0,0,Trout,13,1,1,0,1
424,3,4,3,4,Trout,0,0,1,0,1,Trout,12,0,0,0,1
424,3,4,4,4,No Buy,0,0,0,1,0,Trout,0,0,0,0,1
424,3,5,1,4,Walleye,1,0,0,0,0,Trout,15,0,1,0,1
424,3,5,2,4,Yellow Perch,0,1,0,0,0,Trout,12,1,1,0,1
424,3,5,3,4,Trout,0,0,1,0,1,Trout,9,1,0,1,1
424,3,5,4,4,No Buy,0,0,0,1,0,Trout,0,0,0,0,1
424,3,6,1,4,Walleye,1,0,0,0,1,Walleye,10,0,0,1,1
424,3,6,2,4,Yellow Perch,0,1,0,0,0,Walleye,10,1,1,0,1
424,3,6,3,4,Trout,0,0,1,0,0,Walleye,15,1,1,1,1
424,3,6,4,4,No Buy,0,0,0,1,0,Walleye,0,0,0,0,1
425,4,1,1,4,Walleye,1,0,0,0,0,No Buy,14,0,0,1,0
425,4,1,2,4,Yellow Perch,0,1,0,0,0,No Buy,15,0,0,0,0
425,4,1,3,4,Trout,0,0,1,0,0,No Buy,11,0,0,1,0
425,4,1,4,4,No Buy,0,0,0,1,1,No Buy,0,0,0,0,0
425,4,2,1,4,Walleye,1,0,0,0,0,No Buy,10,0,1,1,0
425,4,2,2,4,Yellow Perch,0,1,0,0,0,No Buy,12,0,1,1,0
425,4,2,3,4,Trout,0,0,1,0,0,No Buy,14,0,0,0,0
425,4,2,4,4,No Buy,0,0,0,1,1,No Buy,0,0,0,0,0
425,4,3,1,4,Walleye,1,0,0,0,0,No Buy,16,1,0,0,0
425,4,3,2,4,Yellow Perch,0,1,0,0,0,No Buy,12,1,0,1,0
425,4,3,3,4,Trout,0,0,1,0,0,No Buy,11,0,1,0,0
425,4,3,4,4,No Buy,0,0,0,1,1,No Buy,0,0,0,0,0
425,4,4,1,4,Walleye,1,0,0,0,0,No Buy,15,1,1,1,0
425,4,4,2,4,Yellow Perch,0,1,0,0,0,No Buy,9,0,1,0,0
425,4,4,3,4,Trout,0,0,1,0,0,No Buy,13,0,1,0,0
425,4,4,4,4,No Buy,0,0,0,1,1,No Buy,0,0,0,0,0
425,4,5,1,4,Walleye,1,0,0,0,0,No Buy,9,1,1,0,0
425,4,5,2,4,Yellow Perch,0,1,0,0,0,No Buy,14,0,0,1,0
425,4,5,3,4,Trout,0,0,1,0,0,No Buy,9,1,1,1,0
425,4,5,4,4,No Buy,0,0,0,1,1,No Buy,0,0,0,0,0
425,4,6,1,4,Walleye,1,0,0,0,0,No Buy,9,0,1,0,0
425,4,6,2,4,Yellow Perch,0,1,0,0,0,No Buy,15,1,0,0,0
425,4,6,3,4,Trout,0,0,1,0,0,No Buy,16,1,1,0,0
425,4,6,4,4,No Buy,0,0,0,1,1,No Buy,0,0,0,0,0
426,4,1,1,4,Walleye,1,0,0,0,0,Trout,14,0,0,1,0
426,4,1,2,4,Yellow Perch,0,1,0,0,0,Trout,15,0,0,0,0
426,4,1,3,4,Trout,0,0,1,0,1,Trout,11,0,0,1,0
426,4,1,4,4,No Buy,0,0,0,1,0,Trout,0,0,0,0,0
426,4,2,1,4,Walleye,1,0,0,0,0,Trout,10,0,1,1,0
426,4,2,2,4,Yellow Perch,0,1,0,0,0,Trout,12,0,1,1,0
426,4,2,3,4,Trout,0,0,1,0,1,Trout,14,0,0,0,0
426,4,2,4,4,No Buy,0,0,0,1,0,Trout,0,0,0,0,0
426,4,3,1,4,Walleye,1,0,0,0,0,Trout,16,1,0,0,0
426,4,3,2,4,Yellow Perch,0,1,0,0,0,Trout,12,1,0,1,0
426,4,3,3,4,Trout,0,0,1,0,1,Trout,11,0,1,0,0
426,4,3,4,4,No Buy,0,0,0,1,0,Trout,0,0,0,0,0
426,4,4,1,4,Walleye,1,0,0,0,0,Trout,15,1,1,1,0
426,4,4,2,4,Yellow Perch,0,1,0,0,0,Trout,9,0,1,0,0
426,4,4,3,4,Trout,0,0,1,0,1,Trout,13,0,1,0,0
426,4,4,4,4,No Buy,0,0,0,1,0,Trout,0,0,0,0,0
426,4,5,1,4,Walleye,1,0,0,0,1,Walleye,9,1,1,0,0
426,4,5,2,4,Yellow Perch,0,1,0,0,0,Walleye,14,0,0,1,0
426,4,5,3,4,Trout,0,0,1,0,0,Walleye,9,1,1,1,0
426,4,5,4,4,No Buy,0,0,0,1,0,Walleye,0,0,0,0,0
426,4,6,1,4,Walleye,1,0,0,0,1,Walleye,9,0,1,0,0
426,4,6,2,4,Yellow Perch,0,1,0,0,0,Walleye,15,1,0,0,0
426,4,6,3,4,Trout,0,0,1,0,0,Walleye,16,1,1,0,0
426,4,6,4,4,No Buy,0,0,0,1,0,Walleye,0,0,0,0,0
427,3,1,1,4,Walleye,1,0,0,0,0,Yellow Perch,12,1,0,0,1
427,3,1,2,4,Yellow Perch,0,1,0,0,1,Yellow Perch,11,0,0,1,1
427,3,1,3,4,Trout,0,0,1,0,0,Yellow Perch,14,1,0,1,1
427,3,1,4,4,No Buy,0,0,0,1,0,Yellow Perch,0,0,0,0,1
427,3,2,1,4,Walleye,1,0,0,0,1,Walleye,15,0,0,1,1
427,3,2,2,4,Yellow Perch,0,1,0,0,0,Walleye,13,1,0,1,1
427,3,2,3,4,Trout,0,0,1,0,0,Walleye,14,0,1,1,1
427,3,2,4,4,No Buy,0,0,0,1,0,Walleye,0,0,0,0,1
427,3,3,1,4,Walleye,1,0,0,0,0,Yellow Perch,13,1,0,1,1
427,3,3,2,4,Yellow Perch,0,1,0,0,1,Yellow Perch,14,0,1,1,1
427,3,3,3,4,Trout,0,0,1,0,0,Yellow Perch,12,1,0,0,1
427,3,3,4,4,No Buy,0,0,0,1,0,Yellow Perch,0,0,0,0,1
427,3,4,1,4,Walleye,1,0,0,0,0,Trout,12,1,1,0,1
427,3,4,2,4,Yellow Perch,0,1,0,0,0,Trout,13,1,1,0,1
427,3,4,3,4,Trout,0,0,1,0,1,Trout,12,0,0,0,1
427,3,4,4,4,No Buy,0,0,0,1,0,Trout,0,0,0,0,1
427,3,5,1,4,Walleye,1,0,0,0,1,Walleye,15,0,1,0,1
427,3,5,2,4,Yellow Perch,0,1,0,0,0,Walleye,12,1,1,0,1
427,3,5,3,4,Trout,0,0,1,0,0,Walleye,9,1,0,1,1
427,3,5,4,4,No Buy,0,0,0,1,0,Walleye,0,0,0,0,1
427,3,6,1,4,Walleye,1,0,0,0,1,Walleye,10,0,0,1,1
427,3,6,2,4,Yellow Perch,0,1,0,0,0,Walleye,10,1,1,0,1
427,3,6,3,4,Trout,0,0,1,0,0,Walleye,15,1,1,1,1
427,3,6,4,4,No Buy,0,0,0,1,0,Walleye,0,0,0,0,1
428,3,1,1,4,Walleye,1,0,0,0,0,No Buy,12,1,0,0,0
428,3,1,2,4,Yellow Perch,0,1,0,0,0,No Buy,11,0,0,1,0
428,3,1,3,4,Trout,0,0,1,0,0,No Buy,14,1,0,1,0
428,3,1,4,4,No Buy,0,0,0,1,1,No Buy,0,0,0,0,0
428,3,2,1,4,Walleye,1,0,0,0,0,No Buy,15,0,0,1,0
428,3,2,2,4,Yellow Perch,0,1,0,0,0,No Buy,13,1,0,1,0
428,3,2,3,4,Trout,0,0,1,0,0,No Buy,14,0,1,1,0
428,3,2,4,4,No Buy,0,0,0,1,1,No Buy,0,0,0,0,0
428,3,3,1,4,Walleye,1,0,0,0,0,Trout,13,1,0,1,0
428,3,3,2,4,Yellow Perch,0,1,0,0,0,Trout,14,0,1,1,0
428,3,3,3,4,Trout,0,0,1,0,1,Trout,12,1,0,0,0
428,3,3,4,4,No Buy,0,0,0,1,0,Trout,0,0,0,0,0
428,3,4,1,4,Walleye,1,0,0,0,0,Trout,12,1,1,0,0
428,3,4,2,4,Yellow Perch,0,1,0,0,0,Trout,13,1,1,0,0
428,3,4,3,4,Trout,0,0,1,0,1,Trout,12,0,0,0,0
428,3,4,4,4,No Buy,0,0,0,1,0,Trout,0,0,0,0,0
428,3,5,1,4,Walleye,1,0,0,0,0,Trout,15,0,1,0,0
428,3,5,2,4,Yellow Perch,0,1,0,0,0,Trout,12,1,1,0,0
428,3,5,3,4,Trout,0,0,1,0,1,Trout,9,1,0,1,0
428,3,5,4,4,No Buy,0,0,0,1,0,Trout,0,0,0,0,0
428,3,6,1,4,Walleye,1,0,0,0,0,Trout,10,0,0,1,0
428,3,6,2,4,Yellow Perch,0,1,0,0,0,Trout,10,1,1,0,0
428,3,6,3,4,Trout,0,0,1,0,1,Trout,15,1,1,1,0
428,3,6,4,4,No Buy,0,0,0,1,0,Trout,0,0,0,0,0
429,3,1,1,4,Walleye,1,0,0,0,0,Trout,12,1,0,0,0
429,3,1,2,4,Yellow Perch,0,1,0,0,0,Trout,11,0,0,1,0
429,3,1,3,4,Trout,0,0,1,0,1,Trout,14,1,0,1,0
429,3,1,4,4,No Buy,0,0,0,1,0,Trout,0,0,0,0,0
429,3,2,1,4,Walleye,1,0,0,0,0,Trout,15,0,0,1,0
429,3,2,2,4,Yellow Perch,0,1,0,0,0,Trout,13,1,0,1,0
429,3,2,3,4,Trout,0,0,1,0,1,Trout,14,0,1,1,0
429,3,2,4,4,No Buy,0,0,0,1,0,Trout,0,0,0,0,0
429,3,3,1,4,Walleye,1,0,0,0,0,Trout,13,1,0,1,0
429,3,3,2,4,Yellow Perch,0,1,0,0,0,Trout,14,0,1,1,0
429,3,3,3,4,Trout,0,0,1,0,1,Trout,12,1,0,0,0
429,3,3,4,4,No Buy,0,0,0,1,0,Trout,0,0,0,0,0
429,3,4,1,4,Walleye,1,0,0,0,0,Trout,12,1,1,0,0
429,3,4,2,4,Yellow Perch,0,1,0,0,0,Trout,13,1,1,0,0
429,3,4,3,4,Trout,0,0,1,0,1,Trout,12,0,0,0,0
429,3,4,4,4,No Buy,0,0,0,1,0,Trout,0,0,0,0,0
429,3,5,1,4,Walleye,1,0,0,0,0,Trout,15,0,1,0,0
429,3,5,2,4,Yellow Perch,0,1,0,0,0,Trout,12,1,1,0,0
429,3,5,3,4,Trout,0,0,1,0,1,Trout,9,1,0,1,0
429,3,5,4,4,No Buy,0,0,0,1,0,Trout,0,0,0,0,0
429,3,6,1,4,Walleye,1,0,0,0,0,Trout,10,0,0,1,0
429,3,6,2,4,Yellow Perch,0,1,0,0,0,Trout,10,1,1,0,0
429,3,6,3,4,Trout,0,0,1,0,1,Trout,15,1,1,1,0
429,3,6,4,4,No Buy,0,0,0,1,0,Trout,0,0,0,0,0
430,4,1,1,4,Walleye,1,0,0,0,0,No Buy,14,0,0,1,1
430,4,1,2,4,Yellow Perch,0,1,0,0,0,No Buy,15,0,0,0,1
430,4,1,3,4,Trout,0,0,1,0,0,No Buy,11,0,0,1,1
430,4,1,4,4,No Buy,0,0,0,1,1,No Buy,0,0,0,0,1
430,4,2,1,4,Walleye,1,0,0,0,1,Walleye,10,0,1,1,1
430,4,2,2,4,Yellow Perch,0,1,0,0,0,Walleye,12,0,1,1,1
430,4,2,3,4,Trout,0,0,1,0,0,Walleye,14,0,0,0,1
430,4,2,4,4,No Buy,0,0,0,1,0,Walleye,0,0,0,0,1
430,4,3,1,4,Walleye,1,0,0,0,0,No Buy,16,1,0,0,1
430,4,3,2,4,Yellow Perch,0,1,0,0,0,No Buy,12,1,0,1,1
430,4,3,3,4,Trout,0,0,1,0,0,No Buy,11,0,1,0,1
430,4,3,4,4,No Buy,0,0,0,1,1,No Buy,0,0,0,0,1
430,4,4,1,4,Walleye,1,0,0,0,0,No Buy,15,1,1,1,1
430,4,4,2,4,Yellow Perch,0,1,0,0,0,No Buy,9,0,1,0,1
430,4,4,3,4,Trout,0,0,1,0,0,No Buy,13,0,1,0,1
430,4,4,4,4,No Buy,0,0,0,1,1,No Buy,0,0,0,0,1
430,4,5,1,4,Walleye,1,0,0,0,0,Trout,9,1,1,0,1
430,4,5,2,4,Yellow Perch,0,1,0,0,0,Trout,14,0,0,1,1
430,4,5,3,4,Trout,0,0,1,0,1,Trout,9,1,1,1,1
430,4,5,4,4,No Buy,0,0,0,1,0,Trout,0,0,0,0,1
430,4,6,1,4,Walleye,1,0,0,0,0,No Buy,9,0,1,0,1
430,4,6,2,4,Yellow Perch,0,1,0,0,0,No Buy,15,1,0,0,1
430,4,6,3,4,Trout,0,0,1,0,0,No Buy,16,1,1,0,1
430,4,6,4,4,No Buy,0,0,0,1,1,No Buy,0,0,0,0,1
431,3,1,1,4,Walleye,1,0,0,0,0,Trout,12,1,0,0,0
431,3,1,2,4,Yellow Perch,0,1,0,0,0,Trout,11,0,0,1,0
431,3,1,3,4,Trout,0,0,1,0,1,Trout,14,1,0,1,0
431,3,1,4,4,No Buy,0,0,0,1,0,Trout,0,0,0,0,0
431,3,2,1,4,Walleye,1,0,0,0,0,Trout,15,0,0,1,0
431,3,2,2,4,Yellow Perch,0,1,0,0,0,Trout,13,1,0,1,0
431,3,2,3,4,Trout,0,0,1,0,1,Trout,14,0,1,1,0
431,3,2,4,4,No Buy,0,0,0,1,0,Trout,0,0,0,0,0
431,3,3,1,4,Walleye,1,0,0,0,0,Trout,13,1,0,1,0
431,3,3,2,4,Yellow Perch,0,1,0,0,0,Trout,14,0,1,1,0
431,3,3,3,4,Trout,0,0,1,0,1,Trout,12,1,0,0,0
431,3,3,4,4,No Buy,0,0,0,1,0,Trout,0,0,0,0,0
431,3,4,1,4,Walleye,1,0,0,0,0,Trout,12,1,1,0,0
431,3,4,2,4,Yellow Perch,0,1,0,0,0,Trout,13,1,1,0,0
431,3,4,3,4,Trout,0,0,1,0,1,Trout,12,0,0,0,0
431,3,4,4,4,No Buy,0,0,0,1,0,Trout,0,0,0,0,0
431,3,5,1,4,Walleye,1,0,0,0,1,Walleye,15,0,1,0,0
431,3,5,2,4,Yellow Perch,0,1,0,0,0,Walleye,12,1,1,0,0
431,3,5,3,4,Trout,0,0,1,0,0,Walleye,9,1,0,1,0
431,3,5,4,4,No Buy,0,0,0,1,0,Walleye,0,0,0,0,0
431,3,6,1,4,Walleye,1,0,0,0,0,Trout,10,0,0,1,0
431,3,6,2,4,Yellow Perch,0,1,0,0,0,Trout,10,1,1,0,0
431,3,6,3,4,Trout,0,0,1,0,1,Trout,15,1,1,1,0
431,3,6,4,4,No Buy,0,0,0,1,0,Trout,0,0,0,0,0
432,2,1,1,4,Walleye,1,0,0,0,0,Trout,11,0,1,1,1
432,2,1,2,4,Yellow Perch,0,1,0,0,0,Trout,10,1,0,1,1
432,2,1,3,4,Trout,0,0,1,0,1,Trout,12,0,0,1,1
432,2,1,4,4,No Buy,0,0,0,1,0,Trout,0,0,0,0,1
432,2,2,1,4,Walleye,1,0,0,0,0,Trout,13,1,0,0,1
432,2,2,2,4,Yellow Perch,0,1,0,0,0,Trout,16,1,1,0,1
432,2,2,3,4,Trout,0,0,1,0,1,Trout,14,0,0,1,1
432,2,2,4,4,No Buy,0,0,0,1,0,Trout,0,0,0,0,1
432,2,3,1,4,Walleye,1,0,0,0,0,Trout,12,1,0,1,1
432,2,3,2,4,Yellow Perch,0,1,0,0,0,Trout,14,1,0,0,1
432,2,3,3,4,Trout,0,0,1,0,1,Trout,13,1,0,0,1
432,2,3,4,4,No Buy,0,0,0,1,0,Trout,0,0,0,0,1
432,2,4,1,4,Walleye,1,0,0,0,0,Trout,16,0,1,0,1
432,2,4,2,4,Yellow Perch,0,1,0,0,0,Trout,13,0,1,1,1
432,2,4,3,4,Trout,0,0,1,0,1,Trout,15,1,0,1,1
432,2,4,4,4,No Buy,0,0,0,1,0,Trout,0,0,0,0,1
432,2,5,1,4,Walleye,1,0,0,0,0,Trout,14,0,0,0,1
432,2,5,2,4,Yellow Perch,0,1,0,0,0,Trout,9,1,1,1,1
432,2,5,3,4,Trout,0,0,1,0,1,Trout,10,1,1,0,1
432,2,5,4,4,No Buy,0,0,0,1,0,Trout,0,0,0,0,1
432,2,6,1,4,Walleye,1,0,0,0,0,Trout,11,1,0,1,1
432,2,6,2,4,Yellow Perch,0,1,0,0,0,Trout,11,0,1,0,1
432,2,6,3,4,Trout,0,0,1,0,1,Trout,12,1,1,1,1
432,2,6,4,4,No Buy,0,0,0,1,0,Trout,0,0,0,0,1
433,3,1,1,4,Walleye,1,0,0,0,0,No Buy,12,1,0,0,0
433,3,1,2,4,Yellow Perch,0,1,0,0,0,No Buy,11,0,0,1,0
433,3,1,3,4,Trout,0,0,1,0,0,No Buy,14,1,0,1,0
433,3,1,4,4,No Buy,0,0,0,1,1,No Buy,0,0,0,0,0
433,3,2,1,4,Walleye,1,0,0,0,0,No Buy,15,0,0,1,0
433,3,2,2,4,Yellow Perch,0,1,0,0,0,No Buy,13,1,0,1,0
433,3,2,3,4,Trout,0,0,1,0,0,No Buy,14,0,1,1,0
433,3,2,4,4,No Buy,0,0,0,1,1,No Buy,0,0,0,0,0
433,3,3,1,4,Walleye,1,0,0,0,0,No Buy,13,1,0,1,0
433,3,3,2,4,Yellow Perch,0,1,0,0,0,No Buy,14,0,1,1,0
433,3,3,3,4,Trout,0,0,1,0,0,No Buy,12,1,0,0,0
433,3,3,4,4,No Buy,0,0,0,1,1,No Buy,0,0,0,0,0
433,3,4,1,4,Walleye,1,0,0,0,0,No Buy,12,1,1,0,0
433,3,4,2,4,Yellow Perch,0,1,0,0,0,No Buy,13,1,1,0,0
433,3,4,3,4,Trout,0,0,1,0,0,No Buy,12,0,0,0,0
433,3,4,4,4,No Buy,0,0,0,1,1,No Buy,0,0,0,0,0
433,3,5,1,4,Walleye,1,0,0,0,0,No Buy,15,0,1,0,0
433,3,5,2,4,Yellow Perch,0,1,0,0,0,No Buy,12,1,1,0,0
433,3,5,3,4,Trout,0,0,1,0,0,No Buy,9,1,0,1,0
433,3,5,4,4,No Buy,0,0,0,1,1,No Buy,0,0,0,0,0
